Page URL, Page Title, Page Layout URL, Page Layout Title
http://sp16prod-app/news/NR/Pages/news072716.aspx, Silicon Valley Flex Academy board announces school closure: SCCOE assisting to ensure displaced students are accommodated, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news080116.aspx, Public Hearing on Disclosure Statement on Tentative Agreements: Association of County Educators and Psychologists & Social Workers Association reach tentative agreements with County Superintendent of Schools, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/080316-Foster-youth-website.aspx, Foster youth create websites for clients through STEM and Work Readiness program, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news080516-SCCOE-launches-series.aspx, SCCOE launches series of articles to help families prepare for new school year , http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news081216-article-series-continues.aspx, SCCOE continues informational series to help families prepare for new school year, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news08122016.aspx, New website to provide Civic Education and Engagement resources for students and teachers, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news08182016.aspx, New episode of “Spotlight on the SCCOE” puts the promise of equity front and center with the Local Control Accountability Plan, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news081916-early-learning-article.aspx, SCCOE highlights early learning opportunities in new article of four-part informational series, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news082316-civic-video-contest.aspx, Student entries sought for video contest; part of Civic Engagement and Education initiative, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news082416_CAASPP_results.aspx, Annual CAASPP results show county students exceed state averages; made gains over last year, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news082616-final-series-article.aspx, SCCOE wraps up four-part informational series by highlighting the importance of parent engagement, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news090816-OYAcharter.aspx, Santa Clara County Board of Education approves Opportunity Youth Academy as countywide charter school, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news090916-ClassifiedJobFair.aspx, SCCOE employee shares career success from Santa Clara County Classified Job Fair, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news091516-Osterconstruction.aspx, Deaf and Hard of Hearing program opens new school year with excitement about first phase of building upgrades , http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news092116-TRCrecap.aspx, SCCOE honors Teachers of the Year and STEM Teaching Award winners at Campbell Heritage Theatre next week, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news092616-AB2368.aspx, Governor signs bill co-sponsored by the SCCOE to ease affordable child care access to low-income families, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news092816-spotlight-data.aspx, SCCOE shines a light on student data systems in latest edition of TV series, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news100116-walkathon.aspx, SCCOE will host Walkathon to benefit the Special Education CONNECT Post-Senior Program, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/MediaAdvisory100716-zSpace.aspx, The zSpace Virtual Reality Classroom Tour is coming to the SCCOE, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/MediaAdvisory101016-BargainingAgreement.aspx, Public hearing scheduled on disclosure of collective bargaining agreement between SEIU Local 521 and County Superintendent of Schools, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news101316-SCCOE-news-Civic-Engagement.aspx, Video program highlights need for greater civic engagement in public schools, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/MediaAdvisory101416-SCCOE-Chinese-Star-Competition.aspx, SCCOE to host Third Annual Chinese Star Contest, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/News-Release-101716-SCCOE-to-emphasize-earthquake-safety-for-students-with-special-needs.aspx, SCCOE to emphasize earthquake safety for students with special needs during annual ‘Great ShakeOut’ drills on Oct. 20, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news102516.aspx, SCCOE to host Third Annual Inclusion Collaborative State Conference, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news102616.aspx, Dr. Jeanette Rodriguez-Chien Appointed Chief Academic Officer, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news102716.aspx, Volunteers come together to build playground for students with special needs, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/news110716-Chinese-Star-Winners-SCCOE.aspx, Chinese Star contest winners to be announced at awards ceremony on Nov. 12, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/MediaAdvisory111816-SummitonPrenatalSubstanceExposure.aspx, SCCOE to host Summit on Prenatal Substance Exposure, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/122216-SCCOE-Awarded-Preschool-Pay-for-Success-Grant.aspx, SCCOE Awarded Preschool Pay for Success Grant, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Superintendent-to-present-annual-State-of-the-SCCOE.aspx, Superintendent to present annual ‘State of the SCCOE’ address on Jan 19; event will be video-streamed live, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/011817-Investing-in-children-families-communities.aspx, Silicon Valley Regional Data Trust: Investing in the Future of Children  Families  and Communities, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/011817-SVRDT-awarded-grant-from-Chan-Zuckerberg-Inititiative.aspx, Silicon Valley Regional Data Trust Awarded Grant from the Chan Zuckerberg Initiative, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/012017-Young-Cultural-Ambassadors-program-builds-multicultural-understanding-.aspx, For third straight year  Young Cultural Ambassadors program builds multicultural understanding and appreciation, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-gears-up-for-Step-into-Teaching-by-launching-teacher-PSAs-.aspx, SCCOE gears up for Step into Teaching by launching teacher PSAs , http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-helps-high-school-students-get-real-life-experience-of-the-judicial-process.aspx, SCCOE helps high school students get real-life experience of the judicial process, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Megan-Reilly-Appointed-Chief-Business-Officer.aspx, Megan Reilly Appointed Chief Business Officer, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-hosts-EdLeader21-Professional-Learning-Days.aspx, SCCOE hosts EdLeader21 Professional Learning Days, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Second-season-of-Teacher-of-the-Year-PSAs-continue-to-highlight-Why-I-Teach.aspx, Second season of Teacher of the Year PSAs continue to highlight 'Why I Teach', http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Third-installment-of-Teacher-of-the-Year-PSAs-highlights-Why-I-Teach.aspx, Third installment of Teacher of the Year PSAs highlights 'Why I Teach', http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Fourth-installment-of-Teacher-of-the-Year-PSAs-supports-need-for-qualified-teachers-in-Silicon-Valley.aspx, Fourth installment of Teacher of the Year PSAs supports need for qualified teachers in Silicon Valley, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Free-Showing-of-Making-of-a-Gangsta-Documentary.aspx, Free Showing of "Making of a Gangsta" Documentary, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-Head-Start-selected-to-participate-in--UCLA-and-Johnson-and-Johnson’s-health-literacy-improvement-program.aspx, SCCOE Head Start selected to participate in UCLA and Johnson & Johnson’s health literacy improvement program, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Fifth-installment-of-Teacher-of-the-Year-PSAs-highlights-Why-I-Teach.aspx, Fifth installment of Teacher of the Year PSAs highlights 'Why I Teach', http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Career-an-Technical-Education-creates-partnerships-that-provide-opportunities-to-support-the-full-potential-of-all-learners.aspx, Career and Technical Education creates partnerships that provide opportunities to support the full potential of all learners, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Ribbon-Cutting-scheduled-for-OYA-ConXion-the-fifth-Opportunity-Youth-Academy.aspx, Ribbon Cutting scheduled for OYA ConXion  the fifth Opportunity Youth Academy, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Sixth-installment-of-Teacher-of-the-Year-PSAs-highlights-Why-I-Teach.aspx, Sixth installment of Teacher of the Year PSAs highlights 'Why I Teach', http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Opportunity-Youth-Academy-launches-ConXion-site-with-a-formal-ribbon-cutting.aspx, Opportunity Youth Academy launches ConXion site with a formal ribbon cutting, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-recognizes-March-as-Arts-Education-Month.aspx, SCCOE recognizes March as "Arts Education Month", http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Seventh-Why-I-Teach-PSA-Released.aspx, Seventh 'Why I Teach' PSA Released, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Joint-Foster-Youth-Task-Force-Launches.aspx, Joint Foster Youth Task Force Launches, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-to-host-one-day-conference-to-help-educators-teach--English-learners-and-Migrant-students.aspx, SCCOE to host one-day conference to help educators teach English learners and Migrant students, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/WorkAbility-Job-Fair-for-students-in-Special-Education-programs.aspx, WorkAbility Job Fair for students in Special Education programs, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Eighth-Why-I-Teach-PSA-released.aspx, Eighth 'Why I Teach' PSA released, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-students,-staff,-and-programs-honored-with-Association-of-California-School-Administrators-Awards.aspx, SCCOE students  staff  and programs honored with Association of California School Administrators Awards, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-Launches-Teacher-Professional-Development-Portal.aspx, SCCOE Launches Teacher Professional Development Portal, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Hundreds-of-students-attended-Annual-Workability-Job-Fair.aspx, Hundreds of students attended Annual Workability Job Fair, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-continues-to-promote-and-recruit-excellent-teachers-with-PSA-series-and-upcoming-job-fair.aspx, SCCOE continues to promote and recruit excellent teachers with PSA series and upcoming job fair, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/The-Teacher-Recruitment-Fair-returns-to-SCCOE.aspx, The Teacher Recruitment Fair returns to SCCOE, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Hundreds-attend-30th-SCCOE-Teacher-Recruitment-Fair.aspx, Hundreds attend 30th SCCOE Teacher Recruitment Fair, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Final-'Why-I-Teach'-PSA-Released.aspx, Final 'Why I Teach' PSA Released, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Third-annual-symposium-focuses-on-creating-positive-school-climates.aspx, Third annual symposium focuses on creating positive school climates, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Student-winners-for-the-Silicon-Valley-Reads-creative-challenge-announced.aspx, Student winners for the Silicon Valley Reads creative challenge announced, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-Receives-Multiple-Pathways-to-Biliteracy-Award--from-Californians-Together.aspx, SCCOE Receives Multiple Pathways to Biliteracy Award from Californians Together, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-celebrates-National-Bilingual-Multilingual-Learner-Advocacy-Month-.aspx, SCCOE celebrates National Bilingual/Multilingual Learner Advocacy Month , http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-nominates-five-classified-school-employees--from-across-the-county-for-statewide-award.aspx, SCCOE nominates five classified school employees from across the county for statewide award, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/21st-Annual-Young-Artists-Showcase-winners-announced,-and-the-tradition-continues.aspx, 21st Annual Young Artists Showcase winners announced  and the tradition continues, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/County-Superintendent-of-Schools-joins-press-conference-supporting-Sanctuary-Cities.aspx, County Superintendent of Schools joins press conference supporting Sanctuary Cities, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Partners-Join-Forces-to-Create-a-New-Playground-at-Hester-School.aspx, 200 Volunteers Improve San Jose Kids’ Lives & Futures with Play, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-to-host-Second-Annual-STEAM-Symposium.aspx, SCCOE to host Second Annual STEAM Symposium, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/National-Bilingual-Multilingual-Learner-Advocacy-Month-showcase-culminates-observance.aspx, National Bilingual/Multilingual Learner Advocacy Month showcase culminates observance, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/News-conference-at-SCCOE-May-1-Day-of-Action.aspx, California Teachers Association  United Teachers of Santa Clara to host news conference at SCCOE as part of May 1 Day of Action, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Update-on-Santa-Clara-County-Office-of-Education-School-Policing-Report.aspx, Update on Santa Clara County Office of Education School Policing Report, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Volunteers-team-up-to-build-San-Jose-community-playground.aspx, Volunteers team up to build San Jose community playground, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-seeks-qualified-candidates-to-support-education.aspx, SCCOE seeks qualified candidates to support education, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Board-of-Education-signs-AB-312-resolution.aspx, Board of Education signs AB 312 resolution, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Tiny-House-built-by-incarcerated-students-is-bringing-energy-to-the-fight-to-house-the-homeless.aspx, Tiny House built by incarcerated students is bringing energy to the fight to house the homeless, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-student-athletes-will-compete-at-the-39th-Annual-Kiwanis-Special-Games.aspx, SCCOE student athletes will compete at the 39th Annual Kiwanis Special Games, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Santa-Clara-County-students-honored-at-California-National-History-Day-Competition.aspx, Santa Clara County students honored at California National History Day Competition, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Free-summer-meals-for-eligible-families-in-Santa-Clara-County.aspx, Free summer meals for eligible families in Santa Clara County, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/EdTech-Services-micro-credential-program-receives-national-attention.aspx, EdTech Services micro-credential program receives national attention, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/2017-Santa-Clara-County-Teachers-of-the-Year-named.aspx, 2017 Santa Clara County Teachers of the Year named, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Board-of-Education--passes-resolutions-supporting-the-Strong-Start-legislation.aspx, Board of Education passes resolutions supporting the Strong Start legislation, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Step-into-Teaching-prepares-attendees-for-a-career-in-education.aspx, Step into Teaching prepares attendees for a career in education, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Winners-of-the-Texas-Instruments-STEM-Teaching-Awards-announced.aspx, Winners of the Texas Instruments STEM Teaching Awards announced, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Increased-Internet-Bandwidth-Slated-for-Santa-Clara-County-Schools.aspx, Increased Internet Bandwidth Slated for Santa Clara County Schools, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/The-Power-of-Democracy.aspx, The Power of Democracy: Civic Engagement in Santa Clara, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/County-Committee-Vacancies.aspx, Notice of County Committee on School District Organization Vacancies and Intent to Fill the Vacancies by Appointment, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/National-Geographic-documents-Santa-Clara-County-students-in-a-Zero-Robotics-national-competition.aspx, National Geographic documents Santa Clara County students in a Zero Robotics national competition, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Thirty-Five-Santa-Clara-County-teachers-to-be-honored-for-excellence.aspx, Thirty-Five Santa Clara County teachers to be honored for excellence, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Registration-is-now-open-for-the-2018-Santa-Clara-County-Spelling-Bee.aspx, Registration is now open for the 2018 Santa Clara County Spelling Bee, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Class-ACT-grants-for-classified-school-employees.aspx, Class ACT grants for classified school employees, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-hosts-Annual-Santa-Clara-County-Classified-Job-Fair.aspx, SCCOE hosts Annual Santa Clara County Classified Job Fair, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Annual-CAASPP-results-show-steady-performance-for-Santa-Clara-County-students.aspx, Annual CAASPP results show steady performance for Santa Clara County students; SCCOE working toward closing the achievement gap, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/World-Teachers’-Day-video-release.aspx, World Teachers’ Day video release, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-Hosts-2017-Public-Choice-Schools-Symposium.aspx, SCCOE Hosts 2017 Public Choice Schools Symposium, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Santa-Clara-County-offers-resources-and-services-for-concerned-and-displaced-families.aspx, Santa Clara County offers resources and services for concerned and displaced families, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Santa-Clara-County-offers-resources-and-services--for-concerned-and-displaced-families.aspx, Santa Clara County offers resources and services for concerned and displaced families, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-prepares-for-emergencies-during-America’s-Safe-Schools-week.aspx, SCCOE prepares for emergencies during America’s Safe Schools week, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/2017-Public-Choice-School-Symposium-waives-registration-fees-for-educators.aspx, 2017 Public Choice School Symposium waives registration fees for educators, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Annual-conference-promotes-successful-inclusive-practices-across-the-state.aspx, Annual conference promotes successful inclusive practices across the state, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/The-“Race-to-Submit”-is-on-for-Santa-Clara-County-high-school-seniors.aspx, The “Race to Submit” is on for Santa Clara County high school seniors ?Public schools are invited to participate in friendly competition, http://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Santa-Clara-Board-of-Education-Special-School-Board-Meeting---November-8,-2017-at-5-pm.aspx, Santa Clara County Board of Education holds special school board meeting November 8 at 5 p.m., https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Award-winning-educator-to-speak-at-SCCOE.aspx, Award-winning educator to speak at SCCOE, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/National-STEM-competition-winners-announced-Santa-Clara-County-middle-school-students-prosper.aspx, National STEM competition winners announced Santa Clara County middle school students prosper, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/With-time-and-planning,-families-can-make-“Good-Nutrition-Month”-a-year-round-practice.aspx, With time and planning  families can make “Good Nutrition Month” a year-round practice, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Honor-Veterans-by-ensuring-their-children-will-thrive-in-the-education-system.aspx, Honor veterans by ensuring their children will thrive in the education system, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Santa-Clara-County-Board-Of-Education-begins-search-for-new-Superintendent.aspx, Santa Clara County Board of Education begins search for new Superintendent, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/NUMU-ArtNow.aspx, Callout for Santa Clara County High School Artists, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Dr.-Mary-Ann-Dewan-named-Interim-Superintendent.aspx, Dr. Mary Ann Dewan named Interim Superintendent, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-helps-pave-the-way-for-computer-science-content-standards.aspx, SCCOE helps pave the way for computer science content standards, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-professional-development-program-receives-Golden-Bell-Award.aspx, SCCOE professional development program receives Golden Bell Award, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/County-Committee-Election-Results.aspx, County Committee Election Results, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/Kamei-voted-President-of-County-Board-of-Education.aspx, Kamei voted President of County Board of Education, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
http://sp16prod-app/news/NR/Pages/SCCOE-offers-free-Active-Shooter-Response-Training.aspx, SCCOE offers free Active Shooter Response Training, https://www.sccoe.org/_catalogs/masterpage/cmu_NR.aspx, Communications General News Page Layout 
